stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,outline,shading,material,polarity,design_tag,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-bysa-klam__oa-sn-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-black,oa-sn-ma-pwb,ambiguous,none,ambiguous,outer-white_center-black,ambiguous,,,vase,black,white,gray,,0.0,0.0,False,361284506470591646,78108,v2,png/wm-bysa-klam__oa-sn-ma-pwb.png,svg/wm-bysa-klam__oa-sn-ma-pwb.svg,4d0bf7c470596f7cbbe27948d4b4a581eb7ff6d9d31fa6052a2f9fdb7734431f,c596bf699d3d8c34ff862d343c11faba62c019e75932d65c061f361b8a57d677,0.6656825720095169,0.37006505816612023,0.0012601442855979146,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":361284506470591646,""third_color"":""gray""}}"
wm-bysa-klam__oa-sn-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-gray,oa-sn-ma-pwg,ambiguous,none,ambiguous,outer-white_center-gray,ambiguous,,,vase,gray,white,black,,0.0,0.0,False,10361441145768077869,78108,v2,png/wm-bysa-klam__oa-sn-ma-pwg.png,svg/wm-bysa-klam__oa-sn-ma-pwg.svg,3200bf968a24ca4ff950da6fd90862bbbf1bf6862fbf635a9b13ce3bb86f194a,706171026254ee7cf799c79a432235512ec2b4b62448c2a6b3a7a0ef9a82d60e,0.7517770056631052,0.09747746885582437,0.00037485714593755385,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10361441145768077869,""third_color"":""black""}}"
wm-bysa-klam__oa-sn-mv-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-gray,oa-sn-mv-pbg,ambiguous,none,vase,outer-black_center-gray,vase,,material,vase,gray,black,white,,0.0,0.0,False,6559771642469136299,78108,v2,png/wm-bysa-klam__oa-sn-mv-pbg.png,svg/wm-bysa-klam__oa-sn-mv-pbg.svg,4e30fc0aefa4e066e300a633f3c22a70550578aded414a6051804046f6084481,31dd9984602f20c377a615f59415a1fb797c472c467eeb1337be76ad08b90515,0.25161843393363204,0.6813553322293903,0.0011139472284514979,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6559771642469136299,""third_color"":""white""}}"
wm-bysa-klam__oa-sn-mv-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-white,oa-sn-mv-pbw,ambiguous,none,vase,outer-black_center-white,vase,,material,vase,white,black,gray,,0.0,0.0,False,267222556115481829,78108,v2,png/wm-bysa-klam__oa-sn-mv-pbw.png,svg/wm-bysa-klam__oa-sn-mv-pbw.svg,3ff57b0058054cfd7aebce0c819e89a6d6fda7eb62364027f251361492fb0b12,9b739f1cf3d166b48bd6acd71e5e0ccf51089bc2f287981f3b9454a01d8fe1f9,0.2869052812164905,0.8490366017747083,0.0015659141222471393,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":267222556115481829,""third_color"":""gray""}}"
wm-bysa-klam__oa-sn-mv-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-black,oa-sn-mv-pgb,ambiguous,none,vase,outer-gray_center-black,vase,,material,vase,black,gray,white,,0.0,0.0,False,8589848646181662350,78108,v2,png/wm-bysa-klam__oa-sn-mv-pgb.png,svg/wm-bysa-klam__oa-sn-mv-pgb.svg,c566cc7ef73572a3b50603220a2db9ceddaffbf23351dad348d0e66b9c3eabda,67eeaa2f2045a46d8955fe7e16a92a81ca3d3817f98ef27fcc78cba95b17f7a2,0.516293742609959,0.3426176394701657,0.0010427560411994709,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8589848646181662350,""third_color"":""white""}}"
wm-bysa-klam__oa-sn-mv-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-white,oa-sn-mv-pgw,ambiguous,none,vase,outer-gray_center-white,vase,,material,vase,white,gray,black,,0.0,0.0,False,2299744657569642435,78108,v2,png/wm-bysa-klam__oa-sn-mv-pgw.png,svg/wm-bysa-klam__oa-sn-mv-pgw.svg,fd4cb574f811ee90d37212c3b50bb2eb445fa6b11fa545c92be05e1b3304c373,ef732cbd7283e27c823d7ce11e642d9468f2004a3ad2ea982358e92d67387ba5,0.6358333064060584,0.13229829896504122,0.0007455776634945279,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2299744657569642435,""third_color"":""black""}}"
wm-bysa-klam__oa-sn-mv-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-black,oa-sn-mv-pwb,ambiguous,none,vase,outer-white_center-black,vase,,material,vase,black,white,gray,,0.0,0.0,False,13509345749282888054,78108,v2,png/wm-bysa-klam__oa-sn-mv-pwb.png,svg/wm-bysa-klam__oa-sn-mv-pwb.svg,49f7616e1227e1be67fe0c6e0c54ea7fa9395a8c36af6b85c1d0d22292a7ed1c,c1a748946545ed085df30f5d11131e138df166f305ff637b8ec9f816689faf26,0.6640372482000614,0.37650479138118087,0.0014175158547045407,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13509345749282888054,""third_color"":""gray""}}"
wm-bysa-klam__oa-sn-mv-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-gray,oa-sn-mv-pwg,ambiguous,none,vase,outer-white_center-gray,vase,,material,vase,gray,white,black,,0.0,0.0,False,14657064892919119505,78108,v2,png/wm-bysa-klam__oa-sn-mv-pwg.png,svg/wm-bysa-klam__oa-sn-mv-pwg.svg,3a589e3afcffc02fd9ea8c8de057f17983b8f2cab96ab45aedfcd8f69c089245,4d1da9e2bb44e4443f1299f2cbd39787184122b7ab6e5f31000e04bb68618bea,0.7482897141400506,0.12010136933406189,0.0007255309259578708,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":14657064892919119505,""third_color"":""black""}}"
wm-bysa-klam__oa-sf-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-gray,oa-sf-ma-pbg,ambiguous,figure,ambiguous,outer-black_center-gray,vase,,shading,vase,gray,black,white,white,0.020876183373514604,0.04743058345220386,False,1184475879656547175,78108,v2,png/wm-bysa-klam__oa-sf-ma-pbg.png,svg/wm-bysa-klam__oa-sf-ma-pbg.svg,6fa17ebfbe04df60a9ca7ea0a4f80552b2e4c758551a0c150f8869bfdcfac24b,fa7801781b9ff0dccd529641559d8f2f3bfd0399ecf99c1ff5dde15f7f16fdb7,0.292170659233542,0.7278100441148545,0.0013565258550878806,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.020876183373514604,""shadow_dy"":0.04743058345220386,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":1184475879656547175,""third_color"":""white""}}"
wm-bysa-klam__oa-sf-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-white,oa-sf-ma-pbw,ambiguous,figure,ambiguous,outer-black_center-white,vase,,shading,vase,white,black,gray,gray,0.04842288842080875,0.029350289926340953,False,17386471798178036328,78108,v2,png/wm-bysa-klam__oa-sf-ma-pbw.png,svg/wm-bysa-klam__oa-sf-ma-pbw.svg,75586a11cd4406a225889a0599aa7ba9de5aa6cff9cccf6d5598197d95df9877,377e6764e3db9b0153aad95b50605ba648232c6a93095252b275728c8848e8e6,0.3164830675312117,0.804940388041442,0.0012960899016253619,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.04842288842080875,""shadow_dy"":0.029350289926340953,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":17386471798178036328,""third_color"":""gray""}}"
wm-bysa-klam__oa-sf-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-gray_center-black,oa-sf-ma-pgb,ambiguous,figure,ambiguous,outer-gray_center-black,vase,,shading,vase,black,gray,white,white,-0.029686526939392,0.024843019695089175,False,13163545487889551661,78108,v2,png/wm-bysa-klam__oa-sf-ma-pgb.png,svg/wm-bysa-klam__oa-sf-ma-pgb.svg,8c12a04cf0d91047d4aefaea484df8a59dd6b514b6c017aa7ab34551ae8558a6,23d1abbc08ed04fe6799a192a62dfc046cc87799d7ceea986c8149424d4d6fd1,0.525622827866498,0.3435347113541578,0.001258703016886129,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":-0.029686526939392,""shadow_dy"":0.024843019695089175,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13163545487889551661,""third_color"":""white""}}"
wm-bysa-klam__oa-sf-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-gray_center-white,oa-sf-ma-pgw,ambiguous,figure,ambiguous,outer-gray_center-white,vase,,shading,vase,white,gray,black,black,0.039789025037816984,-0.025470300701005824,False,6982673401902289466,78108,v2,png/wm-bysa-klam__oa-sf-ma-pgw.png,svg/wm-bysa-klam__oa-sf-ma-pgw.svg,5a05221b69d83695da0f8717a28e7fa87f2f65d35e2444384fb93dba3db5efbc,de7f1a1d111900ab079534ba7b42606832e1a04cb6538c9fb5d7d4be9c4ecc73,0.6188640108295514,0.20227597944762238,0.001265759618241236,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":0.039789025037816984,""shadow_dy"":-0.025470300701005824,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6982673401902289466,""third_color"":""black""}}"
wm-bysa-klam__oa-sf-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-white_center-black,oa-sf-ma-pwb,ambiguous,figure,ambiguous,outer-white_center-black,vase,,shading,vase,black,white,gray,gray,-0.028702284154259728,-0.0547994943156081,False,3786294825088462412,78108,v2,png/wm-bysa-klam__oa-sf-ma-pwb.png,svg/wm-bysa-klam__oa-sf-ma-pwb.svg,40b059a2bc32be4472d5410a8d3e7f4be4d1bdb77d2887d9b7b0ec8dd0ddb1dc,4017036647ae8f74c607ce17e000906342d7b1c909925f67cc15f508fe6ce4cc,0.6528612473431756,0.37449149989126007,0.0013097314163935368,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":-0.028702284154259728,""shadow_dy"":-0.0547994943156081,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3786294825088462412,""third_color"":""gray""}}"
wm-bysa-klam__oa-sf-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-white_center-gray,oa-sf-ma-pwg,ambiguous,figure,ambiguous,outer-white_center-gray,vase,,shading,vase,gray,white,black,black,0.044135890274206356,-0.020101001740817224,False,10307986340318947514,78108,v2,png/wm-bysa-klam__oa-sf-ma-pwg.png,svg/wm-bysa-klam__oa-sf-ma-pwg.svg,19bbcd59a21e26506d3b32c7635a0b155490b7110da14dbbc138f4b595023863,dd681dfc41debe19b777062092bae09618dc56b222bb3c454dcf989fecc7d768,0.7220891241933787,0.19877857647950536,0.0012933046966342745,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":0.044135890274206356,""shadow_dy"":-0.020101001740817224,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10307986340318947514,""third_color"":""black""}}"
wm-bysa-klam__of-sn-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-black_center-gray,of-sn-ma-pbg,face,none,ambiguous,outer-black_center-gray,face,outline,,face,black,gray,white,,0.0,0.0,False,10296003648297550316,78108,v2,png/wm-bysa-klam__of-sn-ma-pbg.png,svg/wm-bysa-klam__of-sn-ma-pbg.svg,2af16fa0e41818dca3b197f867a07119e2f977eec739a7f89a267a4727f769d4,a8f4b6fdf25c7fc55f8733b40f8da35c195730ea2690742d9ef4f35bdfc0a9d8,0.3569366006290211,0.6035848639033723,0.0007550189094454986,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10296003648297550316,""third_color"":""white""}}"
wm-bysa-klam__of-sn-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-black_center-white,of-sn-ma-pbw,face,none,ambiguous,outer-black_center-white,face,outline,,face,black,white,gray,,0.0,0.0,False,11593437871374378414,78108,v2,png/wm-bysa-klam__of-sn-ma-pbw.png,svg/wm-bysa-klam__of-sn-ma-pbw.svg,4dc008fdb90d830466f69d35cdb3d26f533b815abee3c1a60b2496ae857e4704,84e2132a3fd39cf607b2eae829633468fbc09e044859e3a64f625e7549e40ad9,0.4366702360265396,0.702279117629225,0.0010747372323807335,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11593437871374378414,""third_color"":""gray""}}"
wm-bysa-klam__of-sn-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-gray_center-black,of-sn-ma-pgb,face,none,ambiguous,outer-gray_center-black,face,outline,,face,gray,black,white,,0.0,0.0,False,13039941097149817153,78108,v2,png/wm-bysa-klam__of-sn-ma-pgb.png,svg/wm-bysa-klam__of-sn-ma-pgb.svg,b2635970f3724e6233b266327c02215b34a028eb8e51681aae32f4157ad1c3c7,3fb2e68391ffdffe3140a5d38de996fee659ce53fe768a8cc3d580b0d9edddf2,0.41561369802437564,0.5183704266579019,0.0007550338836658807,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13039941097149817153,""third_color"":""white""}}"
wm-bysa-klam__of-sn-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-gray_center-white,of-sn-ma-pgw,face,none,ambiguous,outer-gray_center-white,face,outline,,face,gray,white,black,,0.0,0.0,False,17452722965952675163,78108,v2,png/wm-bysa-klam__of-sn-ma-pgw.png,svg/wm-bysa-klam__of-sn-ma-pgw.svg,b17df6f0bd81b376b4f68fc319a1e8d1f51bc6902cc4cbf322e19356405d4324,434a40b0861753069a374998365727a9fb51598c008737e212f7c7c6e8603d47,0.683654613120883,0.1334337053324567,0.0003197033487148525,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":17452722965952675163,""third_color"":""black""}}"
wm-bysa-klam__of-sn-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-white_center-black,of-sn-ma-pwb,face,none,ambiguous,outer-white_center-black,face,outline,,face,white,black,gray,,0.0,0.0,False,12703730161089045285,78108,v2,png/wm-bysa-klam__of-sn-ma-pwb.png,svg/wm-bysa-klam__of-sn-ma-pwb.svg,ed3582a6fd340965a05af2b95b50bf5942d56d658333837470883bd9f81a10e5,c6cee5e217295640ed54014653a2a042e37fd42c06b6b2372e380fffd8561da2,0.5201925090714997,0.5895209613822276,0.0010747372323807335,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12703730161089045285,""third_color"":""gray""}}"
wm-bysa-klam__of-sn-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-none__material-ambiguous__polarity-outer-white_center-gray,of-sn-ma-pwg,face,none,ambiguous,outer-white_center-gray,face,outline,,face,white,gray,black,,0.0,0.0,False,3054028855979582813,78108,v2,png/wm-bysa-klam__of-sn-ma-pwg.png,svg/wm-bysa-klam__of-sn-ma-pwg.svg,f6656410f756c36c2b035d62e35a370ed9946f08dcbafaf27f83a6b9a59c455d,652c0cee42ebba3535a9f818917ddeebf3230c0a15e154926a763b5ae178a7e9,0.7085000879624311,0.12875440203964073,0.0003197033487148525,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3054028855979582813,""third_color"":""black""}}"
wm-bysa-klam__of-sf-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-black_center-gray,of-sf-ma-pbg,face,figure,ambiguous,outer-black_center-gray,face,outline|shading,,face,black,gray,white,white,0.033152435232300055,0.02906455757239933,True,642859385567085955,78108,v2,png/wm-bysa-klam__of-sf-ma-pbg.png,svg/wm-bysa-klam__of-sf-ma-pbg.svg,eb5d78ae65cc21ccd07d5de2a7a9d7df34860d8b886645bead18209b21f8f9f0,3244931591df409bee01c91a19857f7f4c69d8925aab95674f45d62415d1d83d,0.3684187346813725,0.630711643807755,0.001235114876229084,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.033152435232300055,""shadow_dy"":0.02906455757239933,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":642859385567085955,""third_color"":""white""}}"
